"","Assay","time_contrast","estimate","SE","df","t.ratio","p","q"
"1733","CXCL9","week52 - week0",-0.189982034632035,0.300221639703963,82,-0.632805932375059,0.528621159325488,0.989292669723712
"1734","CXCL9","week52 - week24",0.00632748917748957,0.300221639703963,82,0.0210760596195826,0.983236183403287,0.993928994766839
"1735","CST7","week24 - week0",-0.443196103896103,0.232330467036688,82,-1.90761078195619,0.0599422928849236,0.728787311252389
"1736","CST7","week52 - week0",-0.221337662337661,0.232330467036688,82,-0.952684618426344,0.343549741834823,0.916071137979956
"1737","CST7","week52 - week24",0.221858441558441,0.232330467036688,82,0.954926163529843,0.342421747574484,0.821359378462206
"1738","ROBO1","week24 - week0",0.00210887445887335,0.177686485332182,82,0.0118685135503178,0.990559346988004,0.995622722354238
"1739","ROBO1","week52 - week0",0.018852813852813,0.177686485332182,82,0.106101563197493,0.915760906802231,0.989292669723712
"1740","ROBO1","week52 - week24",0.0167439393939396,0.177686485332182,82,0.0942330496471753,0.925153913308279,0.97519672893397
"1741","SAMD9L","week24 - week0",-0.226717532467532,0.254734665596137,82,-0.890014446745839,0.376061905801917,0.865582065676754
"1742","SAMD9L","week52 - week0",0.0314294372294378,0.254734665596137,82,0.12338107636778,0.902107260895054,0.989292669723712
"1743","SAMD9L","week52 - week24",0.25814696969697,0.254734665596137,82,1.01339552311362,0.313852184849259,0.821359378462206
"1744","CCL23","week24 - week0",-0.259548701298702,0.143373441053327,82,-1.81029833274465,0.0739127019816437,0.728787311252389
"1745","CCL23","week52 - week0",-0.150180303030304,0.143373441053327,82,-1.04747644980108,0.29795760923306,0.902742473418827
"1746","CCL23","week52 - week24",0.109368398268398,0.143373441053327,82,0.762821882943571,0.447758553069471,0.870095040906987
"1747","MARS1","week24 - week0",-0.241446969696969,0.222655100455352,82,-1.08439900636988,0.281365959950239,0.853267848645464
"1748","MARS1","week52 - week0",0.08904025974026,0.222655100455352,82,0.399902178563006,0.690268387227761,0.989292669723712
"1749","MARS1","week52 - week24",0.330487229437229,0.222655100455352,82,1.48430118493289,0.141563014393281,0.821359378462206
"1750","FXYD5","week24 - week0",-0.120723593073594,0.204397742880722,82,-0.590630754391664,0.556392244609867,0.939284725775812
"1751","FXYD5","week52 - week0",0.185951515151515,0.204397742880721,82,0.909753270905877,0.365619010612283,0.925370007894372
"1752","FXYD5","week52 - week24",0.306675108225109,0.204397742880721,82,1.50038402529754,0.137355645252497,0.821359378462206
"1753","CLIP2","week24 - week0",0.0966725108225121,0.245864484990933,82,0.393194286788014,0.695196396870937,0.948787387030154
"1754","CLIP2","week52 - week0",0.390495021645023,0.245864484990933,82,1.58825306411955,0.116077761511797,0.668702665676293
"1755","CLIP2","week52 - week24",0.293822510822511,0.245864484990933,82,1.19505877733153,0.235509013370888,0.821359378462206
"1756","FST","week24 - week0",0.0915134199134214,0.211036648443359,82,0.433637572376359,0.665690344295569,0.94553529381538
"1757","FST","week52 - week0",0.0717906926406915,0.211036648443359,82,0.340181163652055,0.73459000128892,0.989292669723712
"1758","FST","week52 - week24",-0.0197227272727299,0.211036648443359,82,-0.0934564087243041,0.925768949522248,0.97519672893397
"1759","AMN","week24 - week0",-0.14716471861472,0.248407776805715,82,-0.592432010410932,0.555191511198186,0.939284725775812
"1760","AMN","week52 - week0",0.203543939393937,0.248407776805715,82,0.819394392604436,0.414936658391441,0.936315691338011
"1761","AMN","week52 - week24",0.350708658008658,0.248407776805715,82,1.41182640301537,0.161784624457044,0.821359378462206
"1762","OSCAR","week24 - week0",-0.169593073593074,0.125232303113718,82,-1.35422785795989,0.179383906802776,0.836903694877573
"1763","OSCAR","week52 - week0",-0.118156493506494,0.125232303113718,82,-0.943498526887284,0.348197596569814,0.917632655220087
"1764","OSCAR","week52 - week24",0.0514365800865798,0.125232303113718,82,0.410729331072611,0.682342343771846,0.936252078659557
"1765","TXN","week24 - week0",-0.392123809523811,0.372613964726329,82,-1.05235940314747,0.295725958558361,0.853267848645464
"1766","TXN","week52 - week0",-0.134307575757575,0.372613964726329,82,-0.360446973199781,0.719439733396067,0.989292669723712
"1767","TXN","week52 - week24",0.257816233766235,0.372613964726329,82,0.691912429947685,0.490946886681393,0.877166347541417
"1768","SPRY2","week24 - week0",0.0702233766233755,0.196584671711678,82,0.357216948869588,0.721847103788724,0.961584645557972
"1769","SPRY2","week52 - week0",0.322234632034631,0.196584671711678,82,1.63916458607331,0.105010321902673,0.655247480533601
"1770","SPRY2","week52 - week24",0.252011255411256,0.196584671711678,82,1.28194763720372,0.203473718777653,0.821359378462206
"1771","SPON1","week24 - week0",0.007781601731601,0.193911200172496,82,0.0401297177505929,0.968087255241225,0.995622722354238
"1772","SPON1","week52 - week0",-0.0990930735930749,0.193911200172496,82,-0.51102295022116,0.610708168776238,0.989292669723712
"1773","SPON1","week52 - week24",-0.106874675324676,0.193911200172496,82,-0.551152667971753,0.583027699129798,0.910484685798641
"1774","PON3","week24 - week0",-0.0240917748917749,0.094920785482993,82,-0.253809266002033,0.800278235562972,0.97244903805597
"1775","PON3","week52 - week0",0.0284917748917742,0.094920785482993,82,0.300163707525146,0.764811923267436,0.989292669723712
"1776","PON3","week52 - week24",0.0525835497835491,0.094920785482993,82,0.553972973527179,0.581104928194566,0.910484685798641
"1777","OLFM4","week24 - week0",-0.734818398268398,0.462191181776213,82,-1.58985810902855,0.115715124281959,0.817190982494432
"1778","OLFM4","week52 - week0",-0.234954545454545,0.462191181776212,82,-0.508349260476171,0.612573340265392,0.989292669723712
"1779","OLFM4","week52 - week24",0.499863852813853,0.462191181776212,82,1.08150884855237,0.28264119416168,0.821359378462206
"1780","MENT","week24 - week0",0.0403493506493515,0.0897743146228686,82,0.449453173982496,0.654290546749936,0.94553529381538
"1781","MENT","week52 - week0",0.0857655844155844,0.0897743146228686,82,0.955346579652271,0.342210453915484,0.916071137979956
"1782","MENT","week52 - week24",0.0454162337662329,0.0897743146228686,82,0.505893405669775,0.614288805252321,0.916473752585181
"1783","SCGB3A1","week24 - week0",0.0148406926406933,0.0869610355677057,82,0.170659106619524,0.864912209968432,0.976902147976808
"1784","SCGB3A1","week52 - week0",0.0718705627705629,0.0869610355677057,82,0.826468570680788,0.410936713291687,0.936315691338011
"1785","SCGB3A1","week52 - week24",0.0570298701298696,0.0869610355677057,82,0.655809464061264,0.513782624064022,0.893003132301752
"1786","BABAM1","week24 - week0",0.160135497835499,0.389018307324218,82,0.41164000464903,0.681677291807956,0.94553529381538
"1787","BABAM1","week52 - week0",-0.0907816017316007,0.389018307324218,82,-0.233360744269397,0.816062858545023,0.989292669723712
"1788","BABAM1","week52 - week24",-0.2509170995671,0.389018307324218,82,-0.645000748918427,0.520727245447139,0.898985066775436
"1789","IFNGR1","week24 - week0",-0.106431818181819,0.0967297933067176,82,-1.10030027505939,0.274420952151357,0.853267848645464
"1790","IFNGR1","week52 - week0",-0.102009740259741,0.0967297933067176,82,-1.05458449535069,0.294712816377049,0.902742473418827
"1791","IFNGR1","week52 - week24",0.00442207792207802,0.0967297933067176,82,0.0457157797087004,0.963647937141715,0.989399429132844
"1792","SOD3","week24 - week0",-0.0879482683982693,0.131303871943087,82,-0.669807120664269,0.504862564046116,0.920626399316496
"1793","SOD3","week52 - week0",-0.178912121212122,0.131303871943087,82,-1.36258069594223,0.17674534560438,0.816048997141891
"1794","SOD3","week52 - week24",-0.0909638528138526,0.131303871943087,82,-0.692773575277964,0.490409059496043,0.877166347541417
"1795","TP53I3","week24 - week0",-0.406040043290043,0.321187467755193,82,-1.26418395502132,0.209745713213405,0.839659788898411
"1796","TP53I3","week52 - week0",-0.00310454545454431,0.321187467755193,82,-0.00966583620538574,0.992311376190306,0.998333364820653
"1797","TP53I3","week52 - week24",0.402935497835499,0.321187467755193,82,1.25451811881594,0.213217850440089,0.821359378462206
"1798","IL1A","week24 - week0",-0.847829437229437,0.897136389609689,82,-0.945039625021003,0.347415023468428,0.865582065676754
"1799","IL1A","week52 - week0",0.0511606060606052,0.897136389609689,82,0.0570265643586962,0.954662765191305,0.989292669723712
"1800","IL1A","week52 - week24",0.898990043290042,0.897136389609689,82,1.0020661893797,0.319259533810935,0.821359378462206
"1801","PLCB1","week24 - week0",-0.0564450216450225,0.247931673921197,82,-0.227663616964741,0.82047445879983,0.97244903805597
"1802","PLCB1","week52 - week0",0.267663852813853,0.247931673921197,82,1.0795871644013,0.283491310520873,0.892020071897573
"1803","PLCB1","week52 - week24",0.324108874458875,0.247931673921197,82,1.30725078136604,0.194781344435803,0.821359378462206
"1804","FABP1","week24 - week0",-0.243006493506494,0.29020117655646,82,-0.837372530290953,0.404817164253379,0.87154806974561
"1805","FABP1","week52 - week0",-0.545810606060607,0.29020117655646,82,-1.88080080355711,0.0635487599910452,0.532731223328339
"1806","FABP1","week52 - week24",-0.302804112554113,0.29020117655646,82,-1.04342827326615,0.299816408636905,0.821359378462206
"1807","FGL1","week24 - week0",0.120105411255408,0.238104581735981,82,0.504422932056744,0.615316991738295,0.941680092178103
"1808","FGL1","week52 - week0",-0.236318398268402,0.238104581735981,82,-0.992498323826631,0.32387423831179,0.912850169759098
"1809","FGL1","week52 - week24",-0.35642380952381,0.238104581735981,82,-1.49692125588337,0.138253131563082,0.821359378462206
"1810","CFB","week24 - week0",-0.0718543290043318,0.26774271212037,82,-0.268370811796468,0.789087899976474,0.97244903805597
"1811","CFB","week52 - week0",-0.497575541125544,0.26774271212037,82,-1.8584092810035,0.0666991723964833,0.538797335074908
"1812","CFB","week52 - week24",-0.425721212121213,0.26774271212037,82,-1.59003846920704,0.115674431191592,0.821359378462206
"1813","FIS1","week24 - week0",-0.275399783549782,0.327828098391824,82,-0.840073760915459,0.40330979170571,0.87154806974561
"1814","FIS1","week52 - week0",0.0715623376623395,0.327828098391824,82,0.218292263577747,0.827743750321147,0.989292669723712
"1815","FIS1","week52 - week24",0.346962121212122,0.327828098391824,82,1.05836602449321,0.292996427437566,0.821359378462206
"1816","CSF3","week24 - week0",-0.881206709956711,0.512228774219458,82,-1.72033816588986,0.0891428363387995,0.784027355750887
"1817","CSF3","week52 - week0",-0.0939054112554127,0.512228774219458,82,-0.183327091295305,0.854993924713114,0.989292669723712
"1818","CSF3","week52 - week24",0.787301298701298,0.512228774219458,82,1.53701107459455,0.128140485497356,0.821359378462206
"1819","BNIP3L","week24 - week0",-0.288322943722944,0.262734990869233,82,-1.09739073112818,0.275682726079811,0.853267848645464
"1820","BNIP3L","week52 - week0",-0.0159253246753246,0.262734990869233,82,-0.0606136419920211,0.951814396955964,0.989292669723712
"1821","BNIP3L","week52 - week24",0.272397619047619,0.262734990869233,82,1.03677708913616,0.302887496754584,0.821359378462206
